campaign_id,date,channel,customer_segment,product,age,gender,impressions,clicks,converted,total_cost,revenue,month,month_name,ctr,conversion_rate,roi,cost_per_click
CAMP04510,2024-11-25 05:20:53.770754152,SMS,Mid Value,Insurance,63,Male,2000,268,0,1.65,0.0,11,Nov,13.4,0.0,-100.0,0.01
CAMP04511,2024-11-25 07:06:02.232446488,Email,Low Value,Credit Card,46,Female,4000,910,0,2.19,0.0,11,Nov,22.75,0.0,-100.0,0.0
CAMP04512,2024-11-25 08:51:10.694138828,Paid Social,Low Value,Investment Fund,24,Male,1000,64,0,4.83,0.0,11,Nov,6.4,0.0,-100.0,0.08
CAMP04513,2024-11-25 10:36:19.155831168,Email,High Value,Insurance,46,Male,5000,1221,0,2.16,0.0,11,Nov,24.42,0.0,-100.0,0.0
CAMP04514,2024-11-25 12:21:27.617523504,Paid Search,Low Value,Investment Fund,49,Female,5000,799,0,20.36,0.0,11,Nov,15.98,0.0,-100.0,0.03
CAMP04515,2024-11-25 14:06:36.079215844,Paid Search,Low Value,Insurance,33,Female,5000,962,0,21.79,0.0,11,Nov,19.24,0.0,-100.0,0.02
CAMP04516,2024-11-25 15:51:44.540908180,Paid Social,Mid Value,Personal Loan,47,Female,3000,302,0,12.74,0.0,11,Nov,10.07,0.0,-100.0,0.04
CAMP04517,2024-11-25 17:36:53.002600520,Paid Social,Low Value,Savings Account,29,Female,3000,169,0,13.42,0.0,11,Nov,5.63,0.0,-100.0,0.08
CAMP04518,2024-11-25 19:22:01.464292860,Display,New Customer,Savings Account,26,Male,5000,149,0,5.89,0.0,11,Nov,2.98,0.0,-100.0,0.04
CAMP04519,2024-11-25 21:07:09.925985196,Email,Low Value,Credit Card,32,Female,2000,511,0,0.96,0.0,11,Nov,25.55,0.0,-100.0,0.0
CAMP04520,2024-11-25 22:52:18.387677536,Email,Mid Value,Insurance,63,Female,3000,733,0,1.59,0.0,11,Nov,24.43,0.0,-100.0,0.0
CAMP04521,2024-11-26 00:37:26.849369876,Display,Mid Value,Investment Fund,56,Male,4000,188,0,5.5,0.0,11,Nov,4.7,0.0,-100.0,0.03
CAMP04522,2024-11-26 02:22:35.311062212,Paid Search,Low Value,Personal Loan,48,Male,3000,387,0,10.0,0.0,11,Nov,12.9,0.0,-100.0,0.03
CAMP04523,2024-11-26 04:07:43.772754552,Display,Churned,Personal Loan,62,Male,4000,193,0,4.69,0.0,11,Nov,4.82,0.0,-100.0,0.02
CAMP04524,2024-11-26 05:52:52.234446888,Paid Search,Low Value,Personal Loan,59,Female,3000,434,0,12.91,0.0,11,Nov,14.47,0.0,-100.0,0.03
CAMP04525,2024-11-26 07:38:00.696139228,Display,High Value,Savings Account,40,Male,5000,171,0,5.3,0.0,11,Nov,3.42,0.0,-100.0,0.03
CAMP04526,2024-11-26 09:23:09.157831568,Paid Social,Low Value,Investment Fund,53,Female,4000,226,0,17.56,0.0,11,Nov,5.65,0.0,-100.0,0.08
CAMP04527,2024-11-26 11:08:17.619523904,Paid Search,New Customer,Personal Loan,49,Female,2000,366,0,7.44,0.0,11,Nov,18.3,0.0,-100.0,0.02
CAMP04528,2024-11-26 12:53:26.081216244,SMS,High Value,Personal Loan,57,Female,3000,551,0,2.31,0.0,11,Nov,18.37,0.0,-100.0,0.0
CAMP04529,2024-11-26 14:38:34.542908584,Paid Search,Churned,Credit Card,39,Female,3000,578,0,10.41,0.0,11,Nov,19.27,0.0,-100.0,0.02
CAMP04530,2024-11-26 16:23:43.004600920,Email,Churned,Insurance,31,Male,5000,1241,0,2.26,0.0,11,Nov,24.82,0.0,-100.0,0.0
CAMP04531,2024-11-26 18:08:51.466293260,Email,High Value,Insurance,53,Male,4000,658,0,2.01,0.0,11,Nov,16.45,0.0,-100.0,0.0
CAMP04532,2024-11-26 19:53:59.927985596,Email,Churned,Insurance,39,Male,5000,1158,0,2.41,0.0,11,Nov,23.16,0.0,-100.0,0.0
CAMP04533,2024-11-26 21:39:08.389677936,Email,Mid Value,Credit Card,33,Male,4000,625,0,1.99,0.0,11,Nov,15.62,0.0,-100.0,0.0
CAMP04534,2024-11-26 23:24:16.851370276,Paid Social,New Customer,Savings Account,29,Male,3000,248,0,11.45,0.0,11,Nov,8.27,0.0,-100.0,0.05
CAMP04535,2024-11-27 01:09:25.313062612,Paid Search,Low Value,Credit Card,54,Female,3000,409,0,10.89,0.0,11,Nov,13.63,0.0,-100.0,0.03
CAMP04536,2024-11-27 02:54:33.774754952,Paid Search,Low Value,Personal Loan,59,Female,3000,488,0,13.1,0.0,11,Nov,16.27,0.0,-100.0,0.03
CAMP04537,2024-11-27 04:39:42.236447288,Paid Social,Low Value,Investment Fund,35,Female,3000,245,0,12.1,0.0,11,Nov,8.17,0.0,-100.0,0.05
CAMP04538,2024-11-27 06:24:50.698139628,Paid Search,New Customer,Personal Loan,23,Female,1000,128,0,3.7,0.0,11,Nov,12.8,0.0,-100.0,0.03
CAMP04539,2024-11-27 08:09:59.159831968,Email,High Value,Personal Loan,30,Male,3000,526,0,1.28,0.0,11,Nov,17.53,0.0,-100.0,0.0
CAMP04540,2024-11-27 09:55:07.621524304,Email,Low Value,Investment Fund,26,Female,3000,622,0,1.45,0.0,11,Nov,20.73,0.0,-100.0,0.0
CAMP04541,2024-11-27 11:40:16.083216644,Email,Mid Value,Insurance,55,Female,4000,1137,0,2.16,0.0,11,Nov,28.42,0.0,-100.0,0.0
CAMP04542,2024-11-27 13:25:24.544908984,Paid Social,Mid Value,Credit Card,40,Female,3000,230,0,12.66,0.0,11,Nov,7.67,0.0,-100.0,0.06
CAMP04543,2024-11-27 15:10:33.006601320,Email,Mid Value,Savings Account,28,Female,3000,758,1,1.57,157.86,11,Nov,25.27,0.13,9954.78,0.0
CAMP04544,2024-11-27 16:55:41.468293660,Email,Low Value,Personal Loan,60,Female,4000,646,0,2.03,0.0,11,Nov,16.15,0.0,-100.0,0.0
CAMP04545,2024-11-27 18:40:49.929985996,Paid Social,Mid Value,Personal Loan,63,Female,3000,222,0,11.11,0.0,11,Nov,7.4,0.0,-100.0,0.05
CAMP04546,2024-11-27 20:25:58.391678336,Display,High Value,Savings Account,38,Male,3000,125,0,3.42,0.0,11,Nov,4.17,0.0,-100.0,0.03
CAMP04547,2024-11-27 22:11:06.853370676,Email,High Value,Credit Card,47,Male,5000,1265,0,2.65,0.0,11,Nov,25.3,0.0,-100.0,0.0
CAMP04548,2024-11-27 23:56:15.315063012,Paid Search,High Value,Personal Loan,48,Female,1000,152,0,3.85,0.0,11,Nov,15.2,0.0,-100.0,0.03
CAMP04549,2024-11-28 01:41:23.776755352,Paid Search,Low Value,Savings Account,64,Female,4000,605,0,16.0,0.0,11,Nov,15.12,0.0,-100.0,0.03
CAMP04550,2024-11-28 03:26:32.238447688,Display,Churned,Personal Loan,49,Female,5000,231,0,5.75,0.0,11,Nov,4.62,0.0,-100.0,0.02
CAMP04551,2024-11-28 05:11:40.700140028,SMS,High Value,Insurance,41,Female,2000,319,1,1.45,288.72,11,Nov,15.95,0.31,19811.72,0.0
CAMP04552,2024-11-28 06:56:49.161832368,Email,Churned,Insurance,27,Female,2000,331,0,1.1,0.0,11,Nov,16.55,0.0,-100.0,0.0
CAMP04553,2024-11-28 08:41:57.623524704,Email,New Customer,Personal Loan,29,Male,1000,199,0,0.48,0.0,11,Nov,19.9,0.0,-100.0,0.0
CAMP04554,2024-11-28 10:27:06.085217044,Display,Low Value,Personal Loan,53,Male,2000,63,0,2.51,0.0,11,Nov,3.15,0.0,-100.0,0.04
CAMP04555,2024-11-28 12:12:14.546909384,Paid Social,Low Value,Insurance,40,Female,1000,102,0,4.05,0.0,11,Nov,10.2,0.0,-100.0,0.04
CAMP04556,2024-11-28 13:57:23.008601720,Paid Search,New Customer,Personal Loan,53,Male,2000,313,0,8.57,0.0,11,Nov,15.65,0.0,-100.0,0.03
CAMP04557,2024-11-28 15:42:31.470294060,Paid Search,High Value,Credit Card,40,Female,2000,290,0,8.72,0.0,11,Nov,14.5,0.0,-100.0,0.03
CAMP04558,2024-11-28 17:27:39.931986396,Paid Search,Low Value,Credit Card,45,Female,5000,935,0,19.85,0.0,11,Nov,18.7,0.0,-100.0,0.02
CAMP04559,2024-11-28 19:12:48.393678736,SMS,Low Value,Investment Fund,45,Male,2000,446,0,1.65,0.0,11,Nov,22.3,0.0,-100.0,0.0
CAMP04560,2024-11-28 20:57:56.855371076,SMS,Low Value,Credit Card,38,Male,1000,170,0,0.88,0.0,11,Nov,17.0,0.0,-100.0,0.01
CAMP04561,2024-11-28 22:43:05.317063412,Paid Search,New Customer,Personal Loan,39,Male,3000,551,0,11.46,0.0,11,Nov,18.37,0.0,-100.0,0.02
CAMP04562,2024-11-29 00:28:13.778755752,Email,High Value,Personal Loan,33,Male,3000,487,0,1.67,0.0,11,Nov,16.23,0.0,-100.0,0.0
CAMP04563,2024-11-29 02:13:22.240448088,Display,Low Value,Savings Account,62,Female,3000,147,0,3.51,0.0,11,Nov,4.9,0.0,-100.0,0.02
CAMP04564,2024-11-29 03:58:30.702140428,Email,Low Value,Credit Card,44,Male,1000,194,0,0.43,0.0,11,Nov,19.4,0.0,-100.0,0.0
CAMP04565,2024-11-29 05:43:39.163832768,Email,Mid Value,Insurance,39,Male,1000,228,0,0.56,0.0,11,Nov,22.8,0.0,-100.0,0.0
CAMP04566,2024-11-29 07:28:47.625525104,Display,Mid Value,Insurance,37,Male,3000,103,0,3.84,0.0,11,Nov,3.43,0.0,-100.0,0.04
CAMP04567,2024-11-29 09:13:56.087217444,Email,Low Value,Investment Fund,37,Female,2000,567,0,1.0,0.0,11,Nov,28.35,0.0,-100.0,0.0
CAMP04568,2024-11-29 10:59:04.548909784,Email,New Customer,Savings Account,57,Female,3000,490,0,1.7,0.0,11,Nov,16.33,0.0,-100.0,0.0
CAMP04569,2024-11-29 12:44:13.010602120,Email,Low Value,Insurance,44,Female,4000,851,0,2.23,0.0,11,Nov,21.28,0.0,-100.0,0.0
CAMP04570,2024-11-29 14:29:21.472294460,Display,New Customer,Investment Fund,43,Male,1000,42,0,1.06,0.0,11,Nov,4.2,0.0,-100.0,0.03
CAMP04571,2024-11-29 16:14:29.933986796,Paid Social,Low Value,Credit Card,60,Male,4000,342,0,17.43,0.0,11,Nov,8.55,0.0,-100.0,0.05
CAMP04572,2024-11-29 17:59:38.395679136,Paid Search,High Value,Savings Account,54,Male,4000,685,0,15.37,0.0,11,Nov,17.12,0.0,-100.0,0.02
CAMP04573,2024-11-29 19:44:46.857371476,Email,High Value,Savings Account,45,Female,1000,249,0,0.54,0.0,11,Nov,24.9,0.0,-100.0,0.0
CAMP04574,2024-11-29 21:29:55.319063812,Display,High Value,Personal Loan,41,Male,3000,141,0,3.38,0.0,11,Nov,4.7,0.0,-100.0,0.02
CAMP04575,2024-11-29 23:15:03.780756152,Display,Mid Value,Credit Card,54,Male,5000,168,0,5.11,0.0,11,Nov,3.36,0.0,-100.0,0.03
CAMP04576,2024-11-30 01:00:12.242448492,Paid Social,Mid Value,Savings Account,52,Female,4000,295,0,15.21,0.0,11,Nov,7.38,0.0,-100.0,0.05
CAMP04577,2024-11-30 02:45:20.704140828,Paid Social,New Customer,Investment Fund,61,Male,3000,223,0,11.51,0.0,11,Nov,7.43,0.0,-100.0,0.05
CAMP04578,2024-11-30 04:30:29.165833168,Email,New Customer,Insurance,29,Male,5000,1400,0,2.34,0.0,11,Nov,28.0,0.0,-100.0,0.0
CAMP04579,2024-11-30 06:15:37.627525504,SMS,High Value,Credit Card,31,Male,4000,680,0,3.08,0.0,11,Nov,17.0,0.0,-100.0,0.0
CAMP04580,2024-11-30 08:00:46.089217844,Paid Search,Mid Value,Credit Card,22,Male,3000,374,0,12.11,0.0,11,Nov,12.47,0.0,-100.0,0.03
CAMP04581,2024-11-30 09:45:54.550910184,SMS,Mid Value,Savings Account,42,Female,4000,777,1,2.79,564.07,11,Nov,19.42,0.13,20117.56,0.0
CAMP04582,2024-11-30 11:31:03.012602520,Paid Social,Low Value,Savings Account,46,Female,3000,229,0,12.55,0.0,11,Nov,7.63,0.0,-100.0,0.05
CAMP04583,2024-11-30 13:16:11.474294860,Display,High Value,Savings Account,53,Female,2000,68,0,2.4,0.0,11,Nov,3.4,0.0,-100.0,0.04
CAMP04584,2024-11-30 15:01:19.935987196,Display,High Value,Investment Fund,31,Male,2000,90,1,2.48,751.42,11,Nov,4.5,1.11,30199.19,0.03
CAMP04585,2024-11-30 16:46:28.397679536,Paid Search,Churned,Personal Loan,30,Male,1000,122,0,3.58,0.0,11,Nov,12.2,0.0,-100.0,0.03
CAMP04586,2024-11-30 18:31:36.859371876,SMS,New Customer,Savings Account,41,Female,5000,972,0,3.71,0.0,11,Nov,19.44,0.0,-100.0,0.0
CAMP04587,2024-11-30 20:16:45.321064212,Paid Social,Mid Value,Personal Loan,41,Male,4000,306,0,16.72,0.0,11,Nov,7.65,0.0,-100.0,0.05
CAMP04588,2024-11-30 22:01:53.782756552,Email,Low Value,Personal Loan,61,Female,4000,784,0,2.1,0.0,11,Nov,19.6,0.0,-100.0,0.0
CAMP04589,2024-11-30 23:47:02.244448892,Paid Search,Mid Value,Credit Card,28,Female,3000,570,0,9.84,0.0,11,Nov,19.0,0.0,-100.0,0.02
CAMP04590,2024-12-01 01:32:10.706141228,Paid Search,New Customer,Insurance,32,Male,5000,670,0,17.82,0.0,12,Dec,13.4,0.0,-100.0,0.03
CAMP04591,2024-12-01 03:17:19.167833568,Paid Search,Low Value,Insurance,42,Female,4000,545,0,16.51,0.0,12,Dec,13.63,0.0,-100.0,0.03
CAMP04592,2024-12-01 05:02:27.629525904,Email,High Value,Investment Fund,59,Female,5000,1344,0,2.49,0.0,12,Dec,26.88,0.0,-100.0,0.0
CAMP04593,2024-12-01 06:47:36.091218244,Paid Social,New Customer,Investment Fund,40,Female,5000,310,0,23.85,0.0,12,Dec,6.2,0.0,-100.0,0.08
CAMP04594,2024-12-01 08:32:44.552910584,Paid Social,Mid Value,Insurance,36,Female,2000,122,0,9.33,0.0,12,Dec,6.1,0.0,-100.0,0.08
CAMP04595,2024-12-01 10:17:53.014602920,Paid Social,Mid Value,Insurance,27,Female,4000,278,0,16.01,0.0,12,Dec,6.95,0.0,-100.0,0.06
CAMP04596,2024-12-01 12:03:01.476295260,Paid Search,Mid Value,Credit Card,31,Female,4000,632,1,16.23,706.94,12,Dec,15.8,0.16,4255.76,0.03
CAMP04597,2024-12-01 13:48:09.937987596,Paid Search,Low Value,Credit Card,37,Male,1000,139,0,3.54,0.0,12,Dec,13.9,0.0,-100.0,0.03
CAMP04598,2024-12-01 15:33:18.399679936,Email,Mid Value,Insurance,32,Female,5000,1171,0,2.26,0.0,12,Dec,23.42,0.0,-100.0,0.0
CAMP04599,2024-12-01 17:18:26.861372276,Paid Social,Mid Value,Savings Account,56,Female,3000,191,0,14.04,0.0,12,Dec,6.37,0.0,-100.0,0.07
CAMP04600,2024-12-01 19:03:35.323064612,Email,Mid Value,Savings Account,29,Male,2000,377,0,0.96,0.0,12,Dec,18.85,0.0,-100.0,0.0
CAMP04601,2024-12-01 20:48:43.784756952,Email,High Value,Credit Card,49,Male,1000,228,0,0.46,0.0,12,Dec,22.8,0.0,-100.0,0.0
CAMP04602,2024-12-01 22:33:52.246449292,Display,New Customer,Personal Loan,24,Female,2000,66,0,2.73,0.0,12,Dec,3.3,0.0,-100.0,0.04
CAMP04603,2024-12-02 00:19:00.708141628,SMS,Mid Value,Insurance,23,Male,3000,514,0,2.06,0.0,12,Dec,17.13,0.0,-100.0,0.0
CAMP04604,2024-12-02 02:04:09.169833968,Paid Social,High Value,Investment Fund,35,Male,1000,83,0,4.03,0.0,12,Dec,8.3,0.0,-100.0,0.05
CAMP04605,2024-12-02 03:49:17.631526304,Display,Low Value,Savings Account,50,Female,2000,102,0,2.07,0.0,12,Dec,5.1,0.0,-100.0,0.02
CAMP04606,2024-12-02 05:34:26.093218644,Display,New Customer,Personal Loan,24,Male,3000,89,0,3.6,0.0,12,Dec,2.97,0.0,-100.0,0.04
CAMP04607,2024-12-02 07:19:34.554910984,Display,New Customer,Savings Account,22,Female,1000,39,0,1.16,0.0,12,Dec,3.9,0.0,-100.0,0.03
CAMP04608,2024-12-02 09:04:43.016603320,Email,Low Value,Personal Loan,36,Female,3000,618,0,1.6,0.0,12,Dec,20.6,0.0,-100.0,0.0
CAMP04609,2024-12-02 10:49:51.478295660,SMS,Mid Value,Insurance,41,Female,1000,215,0,0.91,0.0,12,Dec,21.5,0.0,-100.0,0.0
CAMP04610,2024-12-02 12:34:59.939987996,Paid Social,New Customer,Insurance,43,Female,4000,396,0,16.9,0.0,12,Dec,9.9,0.0,-100.0,0.04
CAMP04611,2024-12-02 14:20:08.401680336,Paid Social,Low Value,Insurance,55,Male,4000,398,0,15.72,0.0,12,Dec,9.95,0.0,-100.0,0.04
CAMP04612,2024-12-02 16:05:16.863372676,Email,Mid Value,Credit Card,54,Female,2000,407,0,1.11,0.0,12,Dec,20.35,0.0,-100.0,0.0
CAMP04613,2024-12-02 17:50:25.325065012,Paid Social,Churned,Personal Loan,30,Male,5000,353,0,21.66,0.0,12,Dec,7.06,0.0,-100.0,0.06
CAMP04614,2024-12-02 19:35:33.786757352,Email,High Value,Investment Fund,24,Male,5000,1066,0,2.54,0.0,12,Dec,21.32,0.0,-100.0,0.0
CAMP04615,2024-12-02 21:20:42.248449692,Email,Churned,Investment Fund,23,Female,3000,598,1,1.36,770.57,12,Dec,19.93,0.17,56559.56,0.0
CAMP04616,2024-12-02 23:05:50.710142028,Paid Social,New Customer,Insurance,25,Female,1000,90,0,3.62,0.0,12,Dec,9.0,0.0,-100.0,0.04
CAMP04617,2024-12-03 00:50:59.171834368,Display,Low Value,Investment Fund,37,Male,4000,132,0,4.74,0.0,12,Dec,3.3,0.0,-100.0,0.04
CAMP04618,2024-12-03 02:36:07.633526704,Display,Churned,Savings Account,54,Female,5000,219,0,6.05,0.0,12,Dec,4.38,0.0,-100.0,0.03
CAMP04619,2024-12-03 04:21:16.095219044,Paid Social,New Customer,Personal Loan,30,Female,4000,401,0,14.92,0.0,12,Dec,10.02,0.0,-100.0,0.04
CAMP04620,2024-12-03 06:06:24.556911384,Display,Mid Value,Personal Loan,61,Female,3000,104,0,3.12,0.0,12,Dec,3.47,0.0,-100.0,0.03
CAMP04621,2024-12-03 07:51:33.018603720,Display,Low Value,Personal Loan,59,Male,3000,132,0,3.29,0.0,12,Dec,4.4,0.0,-100.0,0.02
CAMP04622,2024-12-03 09:36:41.480296060,Display,High Value,Savings Account,39,Male,1000,31,0,1.04,0.0,12,Dec,3.1,0.0,-100.0,0.03
CAMP04623,2024-12-03 11:21:49.941988400,Email,Mid Value,Credit Card,37,Male,5000,850,0,2.17,0.0,12,Dec,17.0,0.0,-100.0,0.0
CAMP04624,2024-12-03 13:06:58.403680736,Paid Search,New Customer,Savings Account,29,Male,3000,346,0,11.21,0.0,12,Dec,11.53,0.0,-100.0,0.03
CAMP04625,2024-12-03 14:52:06.865373076,SMS,Mid Value,Personal Loan,44,Female,3000,422,0,2.62,0.0,12,Dec,14.07,0.0,-100.0,0.01
CAMP04626,2024-12-03 16:37:15.327065412,Paid Search,Mid Value,Personal Loan,57,Female,4000,497,0,15.95,0.0,12,Dec,12.42,0.0,-100.0,0.03
CAMP04627,2024-12-03 18:22:23.788757752,Paid Social,Low Value,Personal Loan,24,Male,2000,166,0,8.85,0.0,12,Dec,8.3,0.0,-100.0,0.05
CAMP04628,2024-12-03 20:07:32.250450092,Paid Social,New Customer,Investment Fund,36,Male,5000,464,0,19.5,0.0,12,Dec,9.28,0.0,-100.0,0.04
CAMP04629,2024-12-03 21:52:40.712142428,Paid Search,High Value,Credit Card,59,Male,1000,116,0,3.24,0.0,12,Dec,11.6,0.0,-100.0,0.03
CAMP04630,2024-12-03 23:37:49.173834768,Paid Social,Mid Value,Savings Account,54,Male,1000,97,0,4.14,0.0,12,Dec,9.7,0.0,-100.0,0.04
CAMP04631,2024-12-04 01:22:57.635527104,Email,Mid Value,Personal Loan,39,Male,4000,1060,0,1.93,0.0,12,Dec,26.5,0.0,-100.0,0.0
CAMP04632,2024-12-04 03:08:06.097219444,Paid Social,Low Value,Insurance,44,Female,1000,90,0,4.76,0.0,12,Dec,9.0,0.0,-100.0,0.05
CAMP04633,2024-12-04 04:53:14.558911784,Display,High Value,Credit Card,64,Male,3000,114,0,3.14,0.0,12,Dec,3.8,0.0,-100.0,0.03
CAMP04634,2024-12-04 06:38:23.020604120,Display,Low Value,Insurance,24,Male,5000,140,0,6.5,0.0,12,Dec,2.8,0.0,-100.0,0.05
CAMP04635,2024-12-04 08:23:31.482296460,Email,Mid Value,Credit Card,51,Female,1000,250,0,0.48,0.0,12,Dec,25.0,0.0,-100.0,0.0
CAMP04636,2024-12-04 10:08:39.943988800,SMS,Mid Value,Personal Loan,38,Female,5000,1104,0,4.4,0.0,12,Dec,22.08,0.0,-100.0,0.0
CAMP04637,2024-12-04 11:53:48.405681136,Paid Social,Churned,Credit Card,53,Female,1000,72,0,4.19,0.0,12,Dec,7.2,0.0,-100.0,0.06
CAMP04638,2024-12-04 13:38:56.867373476,Paid Search,High Value,Credit Card,28,Male,2000,339,0,8.33,0.0,12,Dec,16.95,0.0,-100.0,0.02
CAMP04639,2024-12-04 15:24:05.329065812,Display,Low Value,Personal Loan,60,Female,2000,58,0,2.38,0.0,12,Dec,2.9,0.0,-100.0,0.04
CAMP04640,2024-12-04 17:09:13.790758152,Display,High Value,Insurance,35,Male,5000,225,0,5.82,0.0,12,Dec,4.5,0.0,-100.0,0.03
CAMP04641,2024-12-04 18:54:22.252450492,SMS,Low Value,Insurance,36,Male,2000,266,0,1.82,0.0,12,Dec,13.3,0.0,-100.0,0.01
CAMP04642,2024-12-04 20:39:30.714142828,Paid Social,Low Value,Investment Fund,33,Female,2000,168,0,8.07,0.0,12,Dec,8.4,0.0,-100.0,0.05
CAMP04643,2024-12-04 22:24:39.175835168,Display,Mid Value,Insurance,29,Male,3000,127,0,3.93,0.0,12,Dec,4.23,0.0,-100.0,0.03
CAMP04644,2024-12-05 00:09:47.637527504,Email,High Value,Insurance,37,Male,1000,193,0,0.44,0.0,12,Dec,19.3,0.0,-100.0,0.0
CAMP04645,2024-12-05 01:54:56.099219844,Paid Search,Mid Value,Credit Card,62,Female,2000,224,0,6.6,0.0,12,Dec,11.2,0.0,-100.0,0.03
CAMP04646,2024-12-05 03:40:04.560912184,Paid Search,Low Value,Investment Fund,55,Female,5000,952,0,18.65,0.0,12,Dec,19.04,0.0,-100.0,0.02
CAMP04647,2024-12-05 05:25:13.022604520,Paid Search,New Customer,Personal Loan,45,Female,3000,459,0,11.69,0.0,12,Dec,15.3,0.0,-100.0,0.03
CAMP04648,2024-12-05 07:10:21.484296860,Email,Low Value,Personal Loan,50,Female,2000,461,0,1.03,0.0,12,Dec,23.05,0.0,-100.0,0.0
CAMP04649,2024-12-05 08:55:29.945989200,Display,Low Value,Savings Account,37,Female,5000,213,0,5.17,0.0,12,Dec,4.26,0.0,-100.0,0.02
CAMP04650,2024-12-05 10:40:38.407681536,Email,Mid Value,Investment Fund,26,Female,1000,271,0,0.53,0.0,12,Dec,27.1,0.0,-100.0,0.0
CAMP04651,2024-12-05 12:25:46.869373876,Email,Mid Value,Credit Card,26,Female,2000,323,0,0.89,0.0,12,Dec,16.15,0.0,-100.0,0.0
CAMP04652,2024-12-05 14:10:55.331066212,Paid Search,Mid Value,Savings Account,51,Female,5000,926,0,21.6,0.0,12,Dec,18.52,0.0,-100.0,0.02
CAMP04653,2024-12-05 15:56:03.792758552,Paid Social,Mid Value,Savings Account,26,Female,5000,337,0,19.95,0.0,12,Dec,6.74,0.0,-100.0,0.06
CAMP04654,2024-12-05 17:41:12.254450892,Display,Mid Value,Personal Loan,64,Female,4000,119,0,4.46,0.0,12,Dec,2.97,0.0,-100.0,0.04
CAMP04655,2024-12-05 19:26:20.716143228,Paid Social,Low Value,Insurance,34,Male,5000,437,0,19.68,0.0,12,Dec,8.74,0.0,-100.0,0.05
CAMP04656,2024-12-05 21:11:29.177835568,Email,Low Value,Credit Card,56,Male,4000,1131,0,2.26,0.0,12,Dec,28.28,0.0,-100.0,0.0
CAMP04657,2024-12-05 22:56:37.639527904,Display,Churned,Investment Fund,46,Male,1000,29,0,1.19,0.0,12,Dec,2.9,0.0,-100.0,0.04
CAMP04658,2024-12-06 00:41:46.101220244,Paid Social,Mid Value,Savings Account,35,Female,1000,76,0,4.12,0.0,12,Dec,7.6,0.0,-100.0,0.05
CAMP04659,2024-12-06 02:26:54.562912584,Email,Low Value,Credit Card,47,Male,3000,671,0,1.53,0.0,12,Dec,22.37,0.0,-100.0,0.0
CAMP04660,2024-12-06 04:12:03.024604920,Paid Search,New Customer,Personal Loan,39,Male,4000,510,0,17.16,0.0,12,Dec,12.75,0.0,-100.0,0.03
CAMP04661,2024-12-06 05:57:11.486297260,Paid Social,Low Value,Savings Account,41,Male,5000,515,0,19.79,0.0,12,Dec,10.3,0.0,-100.0,0.04
CAMP04662,2024-12-06 07:42:19.947989600,Paid Search,Mid Value,Savings Account,55,Male,3000,488,0,10.31,0.0,12,Dec,16.27,0.0,-100.0,0.02
CAMP04663,2024-12-06 09:27:28.409681936,Paid Social,Mid Value,Personal Loan,28,Male,3000,289,0,12.96,0.0,12,Dec,9.63,0.0,-100.0,0.04
CAMP04664,2024-12-06 11:12:36.871374276,Display,High Value,Personal Loan,31,Female,1000,37,0,1.2,0.0,12,Dec,3.7,0.0,-100.0,0.03
CAMP04665,2024-12-06 12:57:45.333066612,Display,Mid Value,Personal Loan,36,Female,5000,182,0,5.21,0.0,12,Dec,3.64,0.0,-100.0,0.03
CAMP04666,2024-12-06 14:42:53.794758952,Paid Search,New Customer,Credit Card,38,Female,4000,619,0,15.3,0.0,12,Dec,15.48,0.0,-100.0,0.02
CAMP04667,2024-12-06 16:28:02.256451292,Email,High Value,Credit Card,32,Male,1000,211,0,0.51,0.0,12,Dec,21.1,0.0,-100.0,0.0
CAMP04668,2024-12-06 18:13:10.718143628,Display,Mid Value,Credit Card,55,Male,3000,135,0,3.81,0.0,12,Dec,4.5,0.0,-100.0,0.03
CAMP04669,2024-12-06 19:58:19.179835968,Paid Search,New Customer,Insurance,48,Female,2000,257,0,8.73,0.0,12,Dec,12.85,0.0,-100.0,0.03
CAMP04670,2024-12-06 21:43:27.641528308,Paid Search,New Customer,Savings Account,42,Female,3000,436,0,11.13,0.0,12,Dec,14.53,0.0,-100.0,0.03
CAMP04671,2024-12-06 23:28:36.103220644,Paid Social,Low Value,Credit Card,52,Female,2000,197,0,8.43,0.0,12,Dec,9.85,0.0,-100.0,0.04
CAMP04672,2024-12-07 01:13:44.564912984,Display,Low Value,Insurance,25,Male,1000,46,0,1.05,0.0,12,Dec,4.6,0.0,-100.0,0.02
CAMP04673,2024-12-07 02:58:53.026605320,Paid Search,Mid Value,Savings Account,62,Female,4000,480,0,16.71,0.0,12,Dec,12.0,0.0,-100.0,0.03
CAMP04674,2024-12-07 04:44:01.488297660,Email,Mid Value,Credit Card,38,Female,5000,1355,0,2.2,0.0,12,Dec,27.1,0.0,-100.0,0.0
CAMP04675,2024-12-07 06:29:09.949990000,Paid Social,Mid Value,Personal Loan,41,Female,2000,168,0,9.49,0.0,12,Dec,8.4,0.0,-100.0,0.06
CAMP04676,2024-12-07 08:14:18.411682336,Display,Low Value,Investment Fund,46,Female,5000,221,0,5.73,0.0,12,Dec,4.42,0.0,-100.0,0.03
CAMP04677,2024-12-07 09:59:26.873374676,Email,Churned,Credit Card,61,Female,1000,192,0,0.48,0.0,12,Dec,19.2,0.0,-100.0,0.0
